Comp_int_age,Focal_int_age,mean_maha_dist,n,prop_sig,Comp,Focal
0.416666667,1.666666667,3.040263862,30,0.566666667,CACL,GIRO
0.5,1.666666667,2.989762003,30,0.6,CACL,GIRO
0.583333333,1.666666667,3.05543296,30,0.6,CACL,GIRO
0.666666667,1.666666667,3.036934856,30,0.6,CACL,GIRO
0.75,1.666666667,2.992667866,30,0.6,CACL,GIRO
0.833333333,1.666666667,2.949675457,30,0.666666667,CACL,GIRO
0.916666667,1.666666667,2.885319538,30,0.666666667,CACL,GIRO
1,1.666666667,2.843482997,30,0.7,CACL,GIRO
1.083333333,1.666666667,2.790480421,30,0.7,CACL,GIRO
1.166666667,1.666666667,2.732490708,30,0.733333333,CACL,GIRO
1.25,1.666666667,2.612715111,30,0.766666667,CACL,GIRO
1.333333333,1.666666667,2.386089663,30,0.833333333,CACL,GIRO
1.416666667,1.666666667,2.157072866,30,0.866666667,CACL,GIRO
1.5,1.666666667,2.147903935,30,0.866666667,CACL,GIRO
1.583333333,1.666666667,2.892078402,30,0.666666667,CACL,GIRO
1.666666667,1.666666667,3.739265729,30,0.533333333,CACL,GIRO
1.75,1.666666667,3.561919786,30,0.566666667,CACL,GIRO
1.833333333,1.666666667,3.60093305,30,0.533333333,CACL,GIRO
1.916666667,1.666666667,3.378805564,30,0.6,CACL,GIRO
2,1.666666667,3.377311666,30,0.633333333,CACL,GIRO
2.083333333,1.666666667,3.323619976,30,0.633333333,CACL,GIRO
2.166666667,1.666666667,3.244037024,30,0.633333333,CACL,GIRO
2.25,1.666666667,3.16630745,30,0.633333333,CACL,GIRO
2.333333333,1.666666667,3.759201779,30,0.533333333,CACL,GIRO
2.416666667,1.666666667,4.487358882,30,0.5,CACL,GIRO
2.5,1.666666667,5.453653063,30,0.433333333,CACL,GIRO
2.583333333,1.666666667,6.755930282,30,0.4,CACL,GIRO
2.666666667,1.666666667,8.450926175,30,0.4,CACL,GIRO
2.75,1.666666667,7.621090468,30,0.4,CACL,GIRO
2.833333333,1.666666667,8.575752525,30,0.4,CACL,GIRO
0.166666667,1.75,3.808835893,29,0.586206897,CACL,GIRO
0.25,1.75,3.083190154,29,0.586206897,CACL,GIRO
0.333333333,1.75,3.297936763,29,0.586206897,CACL,GIRO
0.416666667,1.75,2.948180684,29,0.586206897,CACL,GIRO
0.5,1.75,2.942846115,29,0.655172414,CACL,GIRO
0.583333333,1.75,3.01183673,29,0.655172414,CACL,GIRO
0.666666667,1.75,2.988403849,29,0.689655172,CACL,GIRO
0.75,1.75,2.943544086,29,0.689655172,CACL,GIRO
0.833333333,1.75,2.901012219,29,0.724137931,CACL,GIRO
0.916666667,1.75,2.837431214,29,0.724137931,CACL,GIRO
1,1.75,2.793945751,29,0.75862069,CACL,GIRO
1.083333333,1.75,2.739658452,29,0.75862069,CACL,GIRO
1.166666667,1.75,2.685350359,29,0.75862069,CACL,GIRO
1.25,1.75,2.567354111,29,0.793103448,CACL,GIRO
1.333333333,1.75,2.335566485,29,0.827586207,CACL,GIRO
1.416666667,1.75,2.118987452,29,0.862068966,CACL,GIRO
1.5,1.75,2.108855903,29,0.862068966,CACL,GIRO
1.583333333,1.75,2.790515106,29,0.655172414,CACL,GIRO
1.666666667,1.75,3.568818271,29,0.551724138,CACL,GIRO
1.75,1.75,3.40230822,29,0.586206897,CACL,GIRO
1.833333333,1.75,3.457631892,29,0.551724138,CACL,GIRO
1.916666667,1.75,3.316418287,29,0.586206897,CACL,GIRO
2,1.75,3.326507489,29,0.655172414,CACL,GIRO
2.083333333,1.75,3.27711175,29,0.655172414,CACL,GIRO
2.166666667,1.75,3.197036324,29,0.655172414,CACL,GIRO
2.25,1.75,3.115660607,29,0.655172414,CACL,GIRO
2.333333333,1.75,3.640246409,29,0.551724138,CACL,GIRO
2.416666667,1.75,4.326109828,29,0.517241379,CACL,GIRO
2.5,1.75,5.251083306,29,0.482758621,CACL,GIRO
2.583333333,1.75,6.505689139,29,0.448275862,CACL,GIRO
2.666666667,1.75,8.149279325,29,0.413793103,CACL,GIRO
2.75,1.75,7.369595845,29,0.448275862,CACL,GIRO
2.833333333,1.75,8.315544423,29,0.413793103,CACL,GIRO
0.166666667,1.833333333,3.709666833,28,0.571428571,CACL,GIRO
0.25,1.833333333,3.058469293,28,0.642857143,CACL,GIRO
0.333333333,1.833333333,3.262762701,28,0.607142857,CACL,GIRO
0.416666667,1.833333333,2.934120358,28,0.642857143,CACL,GIRO
0.5,1.833333333,2.976501782,28,0.678571429,CACL,GIRO
0.583333333,1.833333333,3.059288222,28,0.678571429,CACL,GIRO
0.666666667,1.833333333,3.043175601,28,0.714285714,CACL,GIRO
0.75,1.833333333,2.997839637,28,0.714285714,CACL,GIRO
0.833333333,1.833333333,2.954778186,28,0.75,CACL,GIRO
0.916666667,1.833333333,2.891317241,28,0.75,CACL,GIRO
1,1.833333333,2.845491407,28,0.75,CACL,GIRO
1.083333333,1.833333333,2.788958881,28,0.75,CACL,GIRO
1.166666667,1.833333333,2.733546987,28,0.75,CACL,GIRO
1.25,1.833333333,2.612959322,28,0.785714286,CACL,GIRO
1.333333333,1.833333333,2.364664067,28,0.821428571,CACL,GIRO
1.416666667,1.833333333,2.146091428,28,0.857142857,CACL,GIRO
1.5,1.833333333,2.139216774,28,0.857142857,CACL,GIRO
1.583333333,1.833333333,2.771140064,28,0.714285714,CACL,GIRO
1.666666667,1.833333333,3.474543921,28,0.571428571,CACL,GIRO
1.75,1.833333333,3.235314583,28,0.607142857,CACL,GIRO
1.833333333,1.833333333,3.285926887,28,0.607142857,CACL,GIRO
1.916666667,1.833333333,3.226496165,28,0.642857143,CACL,GIRO
2,1.833333333,3.237597449,28,0.678571429,CACL,GIRO
2.083333333,1.833333333,3.18692515,28,0.714285714,CACL,GIRO
2.166666667,1.833333333,3.103194062,28,0.714285714,CACL,GIRO
2.25,1.833333333,3.015985042,28,0.714285714,CACL,GIRO
2.333333333,1.833333333,3.395578684,28,0.571428571,CACL,GIRO
2.416666667,1.833333333,3.940664973,28,0.571428571,CACL,GIRO
2.5,1.833333333,4.753774815,28,0.5,CACL,GIRO
2.583333333,1.833333333,5.866508886,28,0.5,CACL,GIRO
2.666666667,1.833333333,7.336422726,28,0.428571429,CACL,GIRO
2.75,1.833333333,6.640489917,28,0.464285714,CACL,GIRO
2.833333333,1.833333333,7.50245174,28,0.464285714,CACL,GIRO
0.166666667,1.916666667,3.251349724,25,0.68,CACL,GIRO
0.25,1.916666667,2.752242225,25,0.72,CACL,GIRO
0.333333333,1.916666667,2.928697371,25,0.68,CACL,GIRO
0.416666667,1.916666667,2.613702351,25,0.72,CACL,GIRO
0.5,1.916666667,2.607682454,25,0.72,CACL,GIRO
0.583333333,1.916666667,2.673269521,25,0.72,CACL,GIRO
0.666666667,1.916666667,2.625049196,25,0.8,CACL,GIRO
0.75,1.916666667,2.590108372,25,0.8,CACL,GIRO
0.833333333,1.916666667,2.553905758,25,0.8,CACL,GIRO
0.916666667,1.916666667,2.491471185,25,0.8,CACL,GIRO
1,1.916666667,2.450240834,25,0.8,CACL,GIRO
1.083333333,1.916666667,2.398132243,25,0.88,CACL,GIRO
1.166666667,1.916666667,2.353402621,25,0.88,CACL,GIRO
1.25,1.916666667,2.24566129,25,0.88,CACL,GIRO
1.333333333,1.916666667,2.017389679,25,0.92,CACL,GIRO
1.416666667,1.916666667,1.826543383,25,1,CACL,GIRO
1.5,1.916666667,1.815155395,25,1,CACL,GIRO
1.583333333,1.916666667,2.355565412,25,0.8,CACL,GIRO
1.666666667,1.916666667,2.984523741,25,0.68,CACL,GIRO
1.75,1.916666667,2.789320643,25,0.72,CACL,GIRO
1.833333333,1.916666667,2.824017405,25,0.68,CACL,GIRO
1.916666667,1.916666667,2.684404184,25,0.8,CACL,GIRO
2,1.916666667,2.687202814,25,0.8,CACL,GIRO
2.083333333,1.916666667,2.646100287,25,0.8,CACL,GIRO
2.166666667,1.916666667,2.582844038,25,0.8,CACL,GIRO
2.25,1.916666667,2.520071201,25,0.8,CACL,GIRO
2.333333333,1.916666667,2.933841612,25,0.64,CACL,GIRO
2.416666667,1.916666667,3.490023838,25,0.6,CACL,GIRO
2.5,1.916666667,4.229940007,25,0.52,CACL,GIRO
2.583333333,1.916666667,5.229850402,25,0.48,CACL,GIRO
2.666666667,1.916666667,6.534728372,25,0.48,CACL,GIRO
2.75,1.916666667,5.913028395,25,0.48,CACL,GIRO
2.833333333,1.916666667,6.660029706,25,0.44,CACL,GIRO
0.166666667,2,3.094517499,24,0.625,CACL,GIRO
0.25,2,2.638505625,24,0.708333333,CACL,GIRO
0.333333333,2,2.805051578,24,0.666666667,CACL,GIRO
0.416666667,2,2.502744178,24,0.708333333,CACL,GIRO
0.5,2,2.502568008,24,0.75,CACL,GIRO
0.583333333,2,2.566908868,24,0.75,CACL,GIRO
0.666666667,2,2.516085257,24,0.791666667,CACL,GIRO
0.75,2,2.483247021,24,0.791666667,CACL,GIRO
0.833333333,2,2.448803099,24,0.791666667,CACL,GIRO
0.916666667,2,2.387884869,24,0.875,CACL,GIRO
1,2,2.347594926,24,0.875,CACL,GIRO
1.083333333,2,2.296675346,24,0.875,CACL,GIRO
1.166666667,2,2.254497611,24,0.875,CACL,GIRO
1.25,2,2.150526131,24,0.875,CACL,GIRO
1.333333333,2,1.927137156,24,1,CACL,GIRO
1.416666667,2,1.745413941,24,1,CACL,GIRO
1.5,2,1.733972244,24,1,CACL,GIRO
1.583333333,2,2.245407833,24,0.875,CACL,GIRO
1.666666667,2,2.841404109,24,0.708333333,CACL,GIRO
1.75,2,2.669133599,24,0.75,CACL,GIRO
1.833333333,2,2.70661794,24,0.75,CACL,GIRO
1.916666667,2,2.575324058,24,0.833333333,CACL,GIRO
2,2,2.580407056,24,0.833333333,CACL,GIRO
2.083333333,2,2.542675838,24,0.833333333,CACL,GIRO
2.166666667,2,2.483195823,24,0.833333333,CACL,GIRO
2.25,2,2.423698804,24,0.833333333,CACL,GIRO
2.333333333,2,2.833582892,24,0.708333333,CACL,GIRO
2.416666667,2,3.396276023,24,0.666666667,CACL,GIRO
2.5,2,4.118076808,24,0.541666667,CACL,GIRO
2.583333333,2,5.093260534,24,0.458333333,CACL,GIRO
2.666666667,2,6.365424095,24,0.416666667,CACL,GIRO
2.75,2,5.764163341,24,0.416666667,CACL,GIRO
2.833333333,2,6.497319671,24,0.416666667,CACL,GIRO
0.166666667,2.083333333,2.973263375,24,0.625,CACL,GIRO
0.25,2.083333333,2.54345821,24,0.708333333,CACL,GIRO
0.333333333,2.083333333,2.70106586,24,0.708333333,CACL,GIRO
0.416666667,2.083333333,2.420399941,24,0.708333333,CACL,GIRO
0.5,2.083333333,2.443384161,24,0.791666667,CACL,GIRO
0.583333333,2.083333333,2.516188764,24,0.75,CACL,GIRO
0.666666667,2.083333333,2.475922344,24,0.833333333,CACL,GIRO
0.75,2.083333333,2.44439706,24,0.875,CACL,GIRO
0.833333333,2.083333333,2.411423469,24,0.875,CACL,GIRO
0.916666667,2.083333333,2.352294145,24,0.875,CACL,GIRO
1,2.083333333,2.312305568,24,0.875,CACL,GIRO
1.083333333,2.083333333,2.261827238,24,0.875,CACL,GIRO
1.166666667,2.083333333,2.219154517,24,0.875,CACL,GIRO
1.25,2.083333333,2.116113321,24,0.958333333,CACL,GIRO
1.333333333,2.083333333,1.891927245,24,1,CACL,GIRO
1.416666667,2.083333333,1.711074127,24,1,CACL,GIRO
1.5,2.083333333,1.703244928,24,1,CACL,GIRO
1.583333333,2.083333333,2.185973788,24,0.916666667,CACL,GIRO
1.666666667,2.083333333,2.74810995,24,0.75,CACL,GIRO
1.75,2.083333333,2.57271836,24,0.75,CACL,GIRO
1.833333333,2.083333333,2.60849932,24,0.666666667,CACL,GIRO
1.916666667,2.083333333,2.504409275,24,0.791666667,CACL,GIRO
2,2.083333333,2.50967553,24,0.791666667,CACL,GIRO
2.083333333,2.083333333,2.47226006,24,0.791666667,CACL,GIRO
2.166666667,2.083333333,2.412628062,24,0.791666667,CACL,GIRO
2.25,2.083333333,2.352046761,24,0.791666667,CACL,GIRO
2.333333333,2.083333333,2.72430352,24,0.75,CACL,GIRO
2.416666667,2.083333333,3.257056576,24,0.708333333,CACL,GIRO
2.5,2.083333333,3.941257241,24,0.583333333,CACL,GIRO
2.583333333,2.083333333,4.868007351,24,0.5,CACL,GIRO
2.666666667,2.083333333,6.079518289,24,0.416666667,CACL,GIRO
2.75,2.083333333,5.504294303,24,0.416666667,CACL,GIRO
2.833333333,2.083333333,6.210047139,24,0.416666667,CACL,GIRO
0.166666667,2.166666667,2.904359978,24,0.625,CACL,GIRO
0.25,2.166666667,2.490300869,24,0.708333333,CACL,GIRO
0.333333333,2.166666667,2.642959377,24,0.666666667,CACL,GIRO
0.416666667,2.166666667,2.377113038,24,0.75,CACL,GIRO
0.5,2.166666667,2.418143142,24,0.833333333,CACL,GIRO
0.583333333,2.166666667,2.497566982,24,0.875,CACL,GIRO
0.666666667,2.166666667,2.466216133,24,0.875,CACL,GIRO
0.75,2.166666667,2.435225413,24,0.875,CACL,GIRO
0.833333333,2.166666667,2.402883903,24,0.875,CACL,GIRO
0.916666667,2.166666667,2.345071037,24,0.875,CACL,GIRO
1,2.166666667,2.30510917,24,0.916666667,CACL,GIRO
1.083333333,2.166666667,2.254809432,24,0.916666667,CACL,GIRO
1.166666667,2.166666667,2.211211037,24,0.958333333,CACL,GIRO
1.25,2.166666667,2.108341249,24,0.958333333,CACL,GIRO
1.333333333,2.166666667,1.882389164,24,1,CACL,GIRO
1.416666667,2.166666667,1.700944882,24,1,CACL,GIRO
1.5,2.166666667,1.695874659,24,1,CACL,GIRO
1.583333333,2.166666667,2.164334967,24,0.875,CACL,GIRO
1.666666667,2.166666667,2.703519816,24,0.791666667,CACL,GIRO
1.75,2.166666667,2.520209399,24,0.75,CACL,GIRO
1.833333333,2.166666667,2.554746852,24,0.708333333,CACL,GIRO
1.916666667,2.166666667,2.474142279,24,0.791666667,CACL,GIRO
2,2.166666667,2.479646318,24,0.791666667,CACL,GIRO
2.083333333,2.166666667,2.442049745,24,0.791666667,CACL,GIRO
2.166666667,2.166666667,2.381518057,24,0.791666667,CACL,GIRO
2.25,2.166666667,2.319161843,24,0.833333333,CACL,GIRO
2.333333333,2.166666667,2.658490529,24,0.75,CACL,GIRO
2.416666667,2.166666667,3.165416475,24,0.708333333,CACL,GIRO
2.5,2.166666667,3.821661384,24,0.666666667,CACL,GIRO
2.583333333,2.166666667,4.713086426,24,0.583333333,CACL,GIRO
2.666666667,2.166666667,5.881227321,24,0.416666667,CACL,GIRO
2.75,2.166666667,5.323947303,24,0.5,CACL,GIRO
2.833333333,2.166666667,6.011509519,24,0.416666667,CACL,GIRO
0.166666667,2.25,2.776125164,23,0.695652174,CACL,GIRO
0.25,2.25,2.416961503,23,0.739130435,CACL,GIRO
0.333333333,2.25,2.558364817,23,0.695652174,CACL,GIRO
0.416666667,2.25,2.302625582,23,0.739130435,CACL,GIRO
0.5,2.25,2.377938598,23,0.826086957,CACL,GIRO
0.583333333,2.25,2.456923646,23,0.826086957,CACL,GIRO
0.666666667,2.25,2.418154263,23,0.869565217,CACL,GIRO
0.75,2.25,2.386317402,23,0.869565217,CACL,GIRO
0.833333333,2.25,2.354109994,23,0.913043478,CACL,GIRO
0.916666667,2.25,2.296934524,23,0.913043478,CACL,GIRO
1,2.25,2.255638811,23,0.913043478,CACL,GIRO
1.083333333,2.25,2.204402773,23,0.913043478,CACL,GIRO
1.166666667,2.25,2.164613062,23,0.956521739,CACL,GIRO
1.25,2.25,2.06386236,23,1,CACL,GIRO
1.333333333,2.25,1.835443936,23,1,CACL,GIRO
1.416666667,2.25,1.666755764,23,1,CACL,GIRO
1.5,2.25,1.659590247,23,1,CACL,GIRO
1.583333333,2.25,2.08162138,23,0.869565217,CACL,GIRO
1.666666667,2.25,2.568686965,23,0.782608696,CACL,GIRO
1.75,2.25,2.407928395,23,0.782608696,CACL,GIRO
1.833333333,2.25,2.460327097,23,0.782608696,CACL,GIRO
1.916666667,2.25,2.445444255,23,0.869565217,CACL,GIRO
2,2.25,2.462725665,23,0.826086957,CACL,GIRO
2.083333333,2.25,2.429676639,23,0.826086957,CACL,GIRO
2.166666667,2.25,2.369126469,23,0.826086957,CACL,GIRO
2.25,2.25,2.303916492,23,0.826086957,CACL,GIRO
2.333333333,2.25,2.602415804,23,0.782608696,CACL,GIRO
2.416666667,2.25,3.095072097,23,0.695652174,CACL,GIRO
2.5,2.25,3.734076176,23,0.695652174,CACL,GIRO
2.583333333,2.25,4.608883107,23,0.565217391,CACL,GIRO
2.666666667,2.25,5.764342774,23,0.52173913,CACL,GIRO
2.75,2.25,5.239223819,23,0.52173913,CACL,GIRO
2.833333333,2.25,5.937946798,23,0.47826087,CACL,GIRO
0.166666667,2.333333333,2.774886527,23,0.695652174,CACL,GIRO
0.25,2.333333333,2.416079982,23,0.695652174,CACL,GIRO
0.333333333,2.333333333,2.557188944,23,0.695652174,CACL,GIRO
0.416666667,2.333333333,2.307982861,23,0.782608696,CACL,GIRO
0.5,2.333333333,2.396370936,23,0.826086957,CACL,GIRO
0.583333333,2.333333333,2.480129792,23,0.782608696,CACL,GIRO
0.666666667,2.333333333,2.448319481,23,0.913043478,CACL,GIRO
0.75,2.333333333,2.415965807,23,0.913043478,CACL,GIRO
0.833333333,2.333333333,2.383428318,23,0.913043478,CACL,GIRO
0.916666667,2.333333333,2.32685521,23,0.913043478,CACL,GIRO
1,2.333333333,2.285163567,23,0.913043478,CACL,GIRO
1.083333333,2.333333333,2.233648191,23,0.913043478,CACL,GIRO
1.166666667,2.333333333,2.19245867,23,0.913043478,CACL,GIRO
1.25,2.333333333,2.09075091,23,1,CACL,GIRO
1.333333333,2.333333333,1.859217506,23,1,CACL,GIRO
1.416666667,2.333333333,1.68795214,23,1,CACL,GIRO
1.5,2.333333333,1.68254741,23,1,CACL,GIRO
1.583333333,2.333333333,2.10522213,23,0.869565217,CACL,GIRO
1.666666667,2.333333333,2.58370772,23,0.739130435,CACL,GIRO
1.75,2.333333333,2.410599936,23,0.826086957,CACL,GIRO
1.833333333,2.333333333,2.462816951,23,0.826086957,CACL,GIRO
1.916666667,2.333333333,2.46769463,23,0.869565217,CACL,GIRO
2,2.333333333,2.485478924,23,0.869565217,CACL,GIRO
2.083333333,2.333333333,2.451539534,23,0.869565217,CACL,GIRO
2.166666667,2.333333333,2.388948537,23,0.869565217,CACL,GIRO
2.25,2.333333333,2.320906733,23,0.869565217,CACL,GIRO
2.333333333,2.333333333,2.593599436,23,0.782608696,CACL,GIRO
2.416666667,2.333333333,3.065927585,23,0.739130435,CACL,GIRO
2.5,2.333333333,3.690780094,23,0.695652174,CACL,GIRO
2.583333333,2.333333333,4.54904192,23,0.608695652,CACL,GIRO
2.666666667,2.333333333,5.685955118,23,0.565217391,CACL,GIRO
2.75,2.333333333,5.167921426,23,0.565217391,CACL,GIRO
2.833333333,2.333333333,5.861454583,23,0.47826087,CACL,GIRO
0.166666667,2.416666667,2.771826997,21,0.666666667,CACL,GIRO
0.25,2.416666667,2.432852475,21,0.714285714,CACL,GIRO
0.333333333,2.416666667,2.578003163,21,0.714285714,CACL,GIRO
0.416666667,2.416666667,2.322598637,21,0.761904762,CACL,GIRO
0.5,2.416666667,2.401966075,21,0.80952381,CACL,GIRO
0.583333333,2.416666667,2.4790806,21,0.80952381,CACL,GIRO
0.666666667,2.416666667,2.443021562,21,0.952380952,CACL,GIRO
0.75,2.416666667,2.410323869,21,0.952380952,CACL,GIRO
0.833333333,2.416666667,2.376316013,21,0.952380952,CACL,GIRO
0.916666667,2.416666667,2.3207444,21,0.952380952,CACL,GIRO
1,2.416666667,2.279278829,21,0.952380952,CACL,GIRO
1.083333333,2.416666667,2.228592987,21,0.952380952,CACL,GIRO
1.166666667,2.416666667,2.187568198,21,0.952380952,CACL,GIRO
1.25,2.416666667,2.087615081,21,1,CACL,GIRO
1.333333333,2.416666667,1.857087476,21,1,CACL,GIRO
1.416666667,2.416666667,1.689916064,21,1,CACL,GIRO
1.5,2.416666667,1.682388457,21,1,CACL,GIRO
1.583333333,2.416666667,2.136851799,21,0.857142857,CACL,GIRO
1.666666667,2.416666667,2.609044367,21,0.761904762,CACL,GIRO
1.75,2.416666667,2.432234444,21,0.80952381,CACL,GIRO
1.833333333,2.416666667,2.487167071,21,0.857142857,CACL,GIRO
1.916666667,2.416666667,2.496294993,21,0.857142857,CACL,GIRO
2,2.416666667,2.516338987,21,0.904761905,CACL,GIRO
2.083333333,2.416666667,2.484239374,21,0.904761905,CACL,GIRO
2.166666667,2.416666667,2.422827078,21,0.904761905,CACL,GIRO
2.25,2.416666667,2.355056377,21,0.904761905,CACL,GIRO
2.333333333,2.416666667,2.620586591,21,0.80952381,CACL,GIRO
2.416666667,2.416666667,3.102725379,21,0.80952381,CACL,GIRO
2.5,2.416666667,3.726600418,21,0.666666667,CACL,GIRO
2.583333333,2.416666667,4.584933201,21,0.619047619,CACL,GIRO
2.666666667,2.416666667,5.723449923,21,0.523809524,CACL,GIRO
2.75,2.416666667,5.206068525,21,0.571428571,CACL,GIRO
2.833333333,2.416666667,5.908466795,21,0.428571429,CACL,GIRO
0.166666667,2.5,2.806304521,21,0.714285714,CACL,GIRO
0.25,2.5,2.459707288,21,0.714285714,CACL,GIRO
0.333333333,2.5,2.605511266,21,0.714285714,CACL,GIRO
0.416666667,2.5,2.350564717,21,0.80952381,CACL,GIRO
0.5,2.5,2.443757015,21,0.80952381,CACL,GIRO
0.583333333,2.5,2.523855244,21,0.80952381,CACL,GIRO
0.666666667,2.5,2.490104142,21,0.904761905,CACL,GIRO
0.75,2.5,2.455985335,21,0.952380952,CACL,GIRO
0.833333333,2.5,2.421276998,21,0.952380952,CACL,GIRO
0.916666667,2.5,2.36535673,21,0.952380952,CACL,GIRO
1,2.5,2.322905405,21,0.952380952,CACL,GIRO
1.083333333,2.5,2.271218076,21,0.952380952,CACL,GIRO
1.166666667,2.5,2.22962788,21,0.952380952,CACL,GIRO
1.25,2.5,2.128052561,21,1,CACL,GIRO
1.333333333,2.5,1.893572954,21,1,CACL,GIRO
1.416666667,2.5,1.724681806,21,1,CACL,GIRO
1.5,2.5,1.717470043,21,1,CACL,GIRO
1.583333333,2.5,2.168251783,21,0.857142857,CACL,GIRO
1.666666667,2.5,2.638632057,21,0.761904762,CACL,GIRO
1.75,2.5,2.456407515,21,0.857142857,CACL,GIRO
1.833333333,2.5,2.515632962,21,0.857142857,CACL,GIRO
1.916666667,2.5,2.547602298,21,0.857142857,CACL,GIRO
2,2.5,2.570325016,21,0.904761905,CACL,GIRO
2.083333333,2.5,2.537543462,21,0.904761905,CACL,GIRO
2.166666667,2.5,2.473422763,21,0.904761905,CACL,GIRO
2.25,2.5,2.40209287,21,0.904761905,CACL,GIRO
2.333333333,2.5,2.651105154,21,0.80952381,CACL,GIRO
2.416666667,2.5,3.120700272,21,0.80952381,CACL,GIRO
2.5,2.5,3.745541295,21,0.666666667,CACL,GIRO
2.583333333,2.5,4.608100573,21,0.619047619,CACL,GIRO
2.666666667,2.5,5.756015412,21,0.476190476,CACL,GIRO
2.75,2.5,5.239388953,21,0.523809524,CACL,GIRO
2.833333333,2.5,5.951745979,21,0.380952381,CACL,GIRO
0.166666667,2.583333333,2.919312544,19,0.789473684,CACL,GIRO
0.25,2.583333333,2.529764735,19,0.736842105,CACL,GIRO
0.333333333,2.583333333,2.686022926,19,0.736842105,CACL,GIRO
0.416666667,2.583333333,2.428271103,19,0.842105263,CACL,GIRO
0.5,2.583333333,2.528224404,19,0.894736842,CACL,GIRO
0.583333333,2.583333333,2.610513157,19,0.842105263,CACL,GIRO
0.666666667,2.583333333,2.588868673,19,0.842105263,CACL,GIRO
0.75,2.583333333,2.552142813,19,0.842105263,CACL,GIRO
0.833333333,2.583333333,2.515131503,19,0.947368421,CACL,GIRO
0.916666667,2.583333333,2.460506238,19,0.947368421,CACL,GIRO
1,2.583333333,2.417626833,19,0.947368421,CACL,GIRO
1.083333333,2.583333333,2.366012008,19,0.947368421,CACL,GIRO
1.166666667,2.583333333,2.320717689,19,0.947368421,CACL,GIRO
1.25,2.583333333,2.217227824,19,1,CACL,GIRO
1.333333333,2.583333333,1.980842053,19,1,CACL,GIRO
1.416666667,2.583333333,1.805656427,19,1,CACL,GIRO
1.5,2.583333333,1.799826306,19,1,CACL,GIRO
1.583333333,2.583333333,2.303328864,19,0.842105263,CACL,GIRO
1.666666667,2.583333333,2.797301962,19,0.736842105,CACL,GIRO
1.75,2.583333333,2.61139125,19,0.842105263,CACL,GIRO
1.833333333,2.583333333,2.675819016,19,0.842105263,CACL,GIRO
1.916666667,2.583333333,2.724943401,19,0.894736842,CACL,GIRO
2,2.583333333,2.750495711,19,0.894736842,CACL,GIRO
2.083333333,2.583333333,2.715980273,19,0.894736842,CACL,GIRO
2.166666667,2.583333333,2.646992688,19,0.894736842,CACL,GIRO
2.25,2.583333333,2.569191309,19,0.894736842,CACL,GIRO
2.333333333,2.583333333,2.819913924,19,0.789473684,CACL,GIRO
2.416666667,2.583333333,3.31113204,19,0.736842105,CACL,GIRO
2.5,2.583333333,3.965799532,19,0.736842105,CACL,GIRO
2.583333333,2.583333333,4.872479132,19,0.631578947,CACL,GIRO
2.666666667,2.583333333,6.082434602,19,0.421052632,CACL,GIRO
2.75,2.583333333,5.533961239,19,0.421052632,CACL,GIRO
2.833333333,2.583333333,6.292467857,19,0.368421053,CACL,GIRO
0.166666667,2.666666667,2.989017093,19,0.789473684,CACL,GIRO
0.25,2.666666667,2.576319977,19,0.789473684,CACL,GIRO
0.333333333,2.666666667,2.734470744,19,0.736842105,CACL,GIRO
0.416666667,2.666666667,2.472857397,19,0.842105263,CACL,GIRO
0.5,2.666666667,2.586722232,19,0.894736842,CACL,GIRO
0.583333333,2.666666667,2.670997758,19,0.789473684,CACL,GIRO
0.666666667,2.666666667,2.649604586,19,0.842105263,CACL,GIRO
0.75,2.666666667,2.610723393,19,0.842105263,CACL,GIRO
0.833333333,2.666666667,2.572858411,19,0.842105263,CACL,GIRO
0.916666667,2.666666667,2.517265451,19,0.894736842,CACL,GIRO
1,2.666666667,2.473091871,19,0.947368421,CACL,GIRO
1.083333333,2.666666667,2.420042599,19,0.947368421,CACL,GIRO
1.166666667,2.666666667,2.374597429,19,1,CACL,GIRO
1.25,2.666666667,2.26892234,19,1,CACL,GIRO
1.333333333,2.666666667,2.028955118,19,1,CACL,GIRO
1.416666667,2.666666667,1.852075093,19,1,CACL,GIRO
1.5,2.666666667,1.845769755,19,1,CACL,GIRO
1.583333333,2.666666667,2.344570115,19,0.842105263,CACL,GIRO
1.666666667,2.666666667,2.847826546,19,0.736842105,CACL,GIRO
1.75,2.666666667,2.667820961,19,0.842105263,CACL,GIRO
1.833333333,2.666666667,2.740471429,19,0.842105263,CACL,GIRO
1.916666667,2.666666667,2.811378318,19,0.842105263,CACL,GIRO
2,2.666666667,2.841263048,19,0.842105263,CACL,GIRO
2.083333333,2.666666667,2.806044276,19,0.842105263,CACL,GIRO
2.166666667,2.666666667,2.733611978,19,0.842105263,CACL,GIRO
2.25,2.666666667,2.651536526,19,0.894736842,CACL,GIRO
2.333333333,2.666666667,2.902692244,19,0.736842105,CACL,GIRO
2.416666667,2.666666667,3.397220605,19,0.736842105,CACL,GIRO
2.5,2.666666667,4.073254802,19,0.684210526,CACL,GIRO
2.583333333,2.666666667,5.011592063,19,0.578947368,CACL,GIRO
2.666666667,2.666666667,6.266875163,19,0.368421053,CACL,GIRO
2.75,2.666666667,5.706962895,19,0.421052632,CACL,GIRO
2.833333333,2.666666667,6.494680158,19,0.368421053,CACL,GIRO
